Error,Step,Solution,Time
1.000000E-06,46350,289,2241
1.000000E-06,46360,289,2248
1.000000E-06,46370,289,2247
1.000000E-06,46380,289,2243
1.000000E-06,46390,289,2248
1.000000E-06,46400,289,2234
1.000000E-06,46410,289,2261
1.000000E-06,46420,289,2266
1.000000E-06,46430,289,2304
1.000000E-06,46440,289,2311
1.000000E-06,46450,289,2270
1.000000E-06,46460,289,2263
1.000000E-06,46470,289,2249
1.000000E-06,46480,289,2254
1.000000E-06,46490,289,2230
1.000000E-06,46500,289,2343
1.000000E-06,46510,289,2268
1.000000E-06,46520,289,2273
1.000000E-06,46530,289,2251
1.000000E-06,46540,289,2268
1.000000E-06,46550,289,2260
1.000000E-06,46560,289,2309
1.000000E-06,46570,289,2270
1.000000E-06,46580,289,2255
1.000000E-06,46590,289,2262
1.000000E-06,46600,289,2308
1.000000E-06,46610,289,2301
1.000000E-06,46620,289,2264
1.000000E-06,46630,289,2262
1.000000E-06,46640,289,2265
1.000000E-06,46650,289,2263
1.000000E-06,46660,289,2286
1.000000E-06,46670,289,2291
1.000000E-06,46680,289,2277
1.000000E-06,46690,289,2256
1.000000E-06,46700,289,2258
1.000000E-06,46710,289,2302
1.000000E-06,46720,289,2261
1.000000E-06,46730,289,2255
1.000000E-06,46740,289,2267
1.000000E-06,46750,289,2269
1.000000E-06,46760,289,2252
1.000000E-06,46770,289,2264
1.000000E-06,46780,289,2314
1.000000E-06,46790,289,2276
1.000000E-06,46800,289,2256
1.000000E-06,46810,289,2254
1.000000E-06,46820,289,2269
1.000000E-06,46830,289,2263
1.000000E-06,46840,289,2262
1.000000E-06,46850,289,2280
1.000000E-06,46860,289,2264
1.000000E-06,46870,289,2295
1.000000E-06,46880,289,2300
1.000000E-06,46890,289,2303
1.000000E-06,46900,289,2289
1.000000E-06,46910,289,2275
1.000000E-06,46920,289,2254
1.000000E-06,46930,289,2316
1.000000E-06,46940,289,2326
1.000000E-06,46950,289,2325
1.000000E-06,46960,289,2289
1.000000E-06,46970,289,2273
1.000000E-06,46980,289,2270
1.000000E-06,46990,289,2288
1.000000E-06,47000,289,2284
1.000000E-06,47010,289,2277
1.000000E-06,47020,289,2277
1.000000E-06,47030,289,2279
1.000000E-06,47040,289,2275
1.000000E-06,47050,289,2323
1.000000E-06,47060,289,2287
1.000000E-06,47070,289,2283
1.000000E-06,47080,289,2302
1.000000E-06,47090,289,2318
1.000000E-06,47100,289,2280
1.000000E-06,47110,289,2295
1.000000E-06,47120,289,2290
1.000000E-06,47130,289,2294
1.000000E-06,47140,289,2283
1.000000E-06,47150,289,2283
1.000000E-06,47160,289,2337
1.000000E-06,47170,289,2292
1.000000E-06,47180,289,2300
1.000000E-06,47190,289,2289
1.000000E-06,47200,289,2283
1.000000E-06,47210,289,2272
1.000000E-06,47220,289,2252
1.000000E-06,47230,289,2304
1.000000E-06,47240,289,2327
1.000000E-06,47250,289,2274
1.000000E-06,47260,289,2259
1.000000E-06,47270,289,2275
1.000000E-06,47280,289,2288
1.000000E-06,47290,289,2293
1.000000E-06,47300,289,2304
1.000000E-06,47310,289,2326
1.000000E-06,47320,289,2289
1.000000E-06,47330,289,2331
1.000000E-06,47340,289,2351
1.000000E-06,47350,289,2336
1.000000E-06,47360,289,2291
1.000000E-06,47370,289,2299
1.000000E-06,47380,289,2317
1.000000E-06,47390,289,2347
1.000000E-06,47400,289,2300
1.000000E-06,47410,289,2299
1.000000E-06,47420,289,2300
1.000000E-06,47430,289,2309
1.000000E-06,47440,289,2347
1.000000E-06,47450,289,2299
1.000000E-06,47460,289,2308
1.000000E-06,47470,289,2305
1.000000E-06,47480,289,2297
1.000000E-06,47490,289,2311
1.000000E-06,47500,289,2299
1.000000E-06,47510,289,2308
1.000000E-06,47520,289,2309
1.000000E-06,47530,289,2303
1.000000E-06,47540,289,2305
1.000000E-06,47550,289,2345
1.000000E-06,47560,289,2323
1.000000E-06,47570,289,2300
1.000000E-06,47580,289,2301
1.000000E-06,47590,289,2313
1.000000E-06,47600,289,2331
1.000000E-06,47610,289,2299
1.000000E-06,47620,289,2305
1.000000E-06,47630,289,2301
1.000000E-06,47640,289,2308
1.000000E-06,47650,289,2288
1.000000E-06,47660,289,2359
1.000000E-06,47670,289,2337
1.000000E-06,47680,289,2323
1.000000E-06,47690,289,2353
1.000000E-06,47700,289,2334
1.000000E-06,47710,289,2314
1.000000E-06,47720,289,2354
1.000000E-06,47730,289,2341
1.000000E-06,47740,289,2343
1.000000E-06,47750,289,2298
1.000000E-06,47760,289,2341
1.000000E-06,47770,289,2355
1.000000E-06,47780,289,2347
1.000000E-06,47790,289,2310
1.000000E-06,47800,289,2316
1.000000E-06,47810,289,2327
1.000000E-06,47820,289,2359
1.000000E-06,47830,289,2376
1.000000E-06,47840,289,2307
1.000000E-06,47850,289,2351
1.000000E-06,47860,289,2310
1.000000E-06,47870,289,2309
1.000000E-06,47880,289,2332
1.000000E-06,47890,289,2321
1.000000E-06,47900,289,2320
1.000000E-06,47910,289,2316
1.000000E-06,47920,289,2331
1.000000E-06,47930,289,2338
1.000000E-06,47940,289,2356
1.000000E-06,47950,289,2337
1.000000E-06,47960,289,2324
1.000000E-06,47970,289,2334
1.000000E-06,47980,289,2371
1.000000E-06,47990,289,2326
1.000000E-06,48000,289,2370
1.000000E-06,48010,289,2342
1.000000E-06,48020,289,2321
1.000000E-06,48030,289,2369
1.000000E-06,48040,289,2345
1.000000E-06,48050,289,2326
1.000000E-06,48060,289,2334
1.000000E-06,48070,289,2316
1.000000E-06,48080,289,2345
1.000000E-06,48090,289,2381
1.000000E-06,48100,289,2339
1.000000E-06,48110,289,2325
1.000000E-06,48120,289,2314
1.000000E-06,48130,289,2340
1.000000E-06,48140,289,2346
1.000000E-06,48150,289,2344
1.000000E-06,48160,289,2331
1.000000E-06,48170,289,2329
1.000000E-06,48180,289,2339
1.000000E-06,48190,289,2369
1.000000E-06,48200,289,2357
1.000000E-06,48210,289,2333
1.000000E-06,48220,289,2332
1.000000E-06,48230,289,2346
1.000000E-06,48240,289,2343
1.000000E-06,48250,289,2355
1.000000E-06,48260,289,2389
1.000000E-06,48270,289,2365
1.000000E-06,48280,289,2354
1.000000E-06,48290,289,2372
1.000000E-06,48300,289,2352
1.000000E-06,48310,289,2365
1.000000E-06,48320,289,2358
1.000000E-06,48330,289,2381
1.000000E-06,48340,289,2357
1.000000E-06,48350,289,2323
1.000000E-06,48360,289,2352
1.000000E-06,48370,289,2329
1.000000E-06,48380,289,2349
1.000000E-06,48390,289,2348
1.000000E-06,48400,289,2373
1.000000E-06,48410,289,2381
1.000000E-06,48420,289,2387
1.000000E-06,48430,289,2354
1.000000E-06,48440,289,2359
1.000000E-06,48450,289,2387
1.000000E-06,48460,289,2348
1.000000E-06,48470,289,2357
1.000000E-06,48480,289,2344
1.000000E-06,48490,289,2344
1.000000E-06,48500,289,2345
1.000000E-06,48510,289,2349
1.000000E-06,48520,289,2390
1.000000E-06,48530,289,2368
1.000000E-06,48540,289,2359
1.000000E-06,48550,289,2366
1.000000E-06,48560,289,2333
1.000000E-06,48570,289,2359
1.000000E-06,48580,289,2343
1.000000E-06,48590,289,2359
1.000000E-06,48600,289,2362
1.000000E-06,48610,289,2361
1.000000E-06,48620,289,2391
1.000000E-06,48630,289,2378
1.000000E-06,48640,289,2367
1.000000E-06,48650,289,2367
1.000000E-06,48660,289,2359
1.000000E-06,48670,289,2355
1.000000E-06,48680,289,2366
1.000000E-06,48690,289,2407
1.000000E-06,48700,289,2393
1.000000E-06,48710,289,2403
1.000000E-06,48720,289,2357
1.000000E-06,48730,289,2370
1.000000E-06,48740,289,2366
1.000000E-06,48750,289,2391
1.000000E-06,48760,289,2374
1.000000E-06,48770,289,2369
1.000000E-06,48780,289,2364
1.000000E-06,48790,289,2384
1.000000E-06,48800,289,2392
1.000000E-06,48810,289,2360
1.000000E-06,48820,289,2363
1.000000E-06,48830,289,2375
1.000000E-06,48840,289,2380
1.000000E-06,48850,289,2353
1.000000E-06,48860,289,2389
1.000000E-06,48870,289,2379
1.000000E-06,48880,289,2383
1.000000E-06,48890,289,2360
1.000000E-06,48900,289,2378
1.000000E-06,48910,289,2377
1.000000E-06,48920,289,2374
1.000000E-06,48930,289,2369
1.000000E-06,48940,289,2389
1.000000E-06,48950,289,2348
1.000000E-06,48960,289,2388
1.000000E-06,48970,289,2383
1.000000E-06,48980,289,2369
1.000000E-06,48990,289,2364
1.000000E-06,49000,289,2383
1.000000E-06,49010,289,2384
1.000000E-06,49020,289,2380
1.000000E-06,49030,289,2377
1.000000E-06,49040,289,2412
1.000000E-06,49050,289,2383
1.000000E-06,49060,289,2376
1.000000E-06,49070,289,2351
1.000000E-06,49080,289,2392
1.000000E-06,49090,289,2381
1.000000E-06,49100,289,2379
1.000000E-06,49110,289,2414
1.000000E-06,49120,289,2434
1.000000E-06,49130,289,2383
1.000000E-06,49140,289,2386
1.000000E-06,49150,289,2397
1.000000E-06,49160,289,2426
1.000000E-06,49170,289,2393
1.000000E-06,49180,289,2381
1.000000E-06,49190,289,2390
1.000000E-06,49200,289,2365
1.000000E-06,49210,289,2388
1.000000E-06,49220,289,2392
1.000000E-06,49230,289,2370
1.000000E-06,49240,289,2379
1.000000E-06,49250,289,2423
1.000000E-06,49260,289,2409
1.000000E-06,49270,289,2389
1.000000E-06,49280,289,2382
1.000000E-06,49290,289,2363
1.000000E-06,49300,289,2356
1.000000E-06,49310,289,2368
1.000000E-06,49320,289,2382
1.000000E-06,49330,289,2421
1.000000E-06,49340,289,2385
1.000000E-06,49350,289,2430
1.000000E-06,49360,289,2412
1.000000E-06,49370,289,2381
1.000000E-06,49380,289,2365
1.000000E-06,49390,289,2380
1.000000E-06,49400,289,2384
1.000000E-06,49410,289,2392
1.000000E-06,49420,289,2385
1.000000E-06,49430,289,2396
1.000000E-06,49440,289,2375
1.000000E-06,49450,289,2397
1.000000E-06,49460,289,2430
1.000000E-06,49470,289,2423
1.000000E-06,49480,289,2403
1.000000E-06,49490,289,2394
1.000000E-06,49500,289,2394
1.000000E-06,49510,289,2402
1.000000E-06,49520,289,2373
1.000000E-06,49530,289,2417
1.000000E-06,49540,289,2432
1.000000E-06,49550,289,2437
1.000000E-06,49560,289,2410
1.000000E-06,49570,289,2425
1.000000E-06,49580,289,2420
1.000000E-06,49590,289,2411
1.000000E-06,49600,289,2416
1.000000E-06,49610,289,2397
1.000000E-06,49620,289,2404
1.000000E-06,49630,289,2390
1.000000E-06,49640,289,2391
1.000000E-06,49650,289,2441
1.000000E-06,49660,289,2416
1.000000E-06,49670,289,2445
1.000000E-06,49680,289,2413
1.000000E-06,49690,289,2399
1.000000E-06,49700,289,2402
1.000000E-06,49710,289,2404
1.000000E-06,49720,289,2417
1.000000E-06,49730,289,2401
1.000000E-06,49740,289,2404
1.000000E-06,49750,289,2416
1.000000E-06,49760,289,2415
1.000000E-06,49770,289,2422
1.000000E-06,49780,289,2426
1.000000E-06,49790,289,2417
1.000000E-06,49800,289,2399
1.000000E-06,49810,289,2419
1.000000E-06,49820,289,2406
1.000000E-06,49830,289,2422
1.000000E-06,49840,289,2429
1.000000E-06,49850,289,2374
1.000000E-06,49860,289,2393
1.000000E-06,49870,289,2416
1.000000E-06,49880,289,2418
1.000000E-06,49890,289,2424
1.000000E-06,49900,289,2405
1.000000E-06,49910,289,2396
1.000000E-06,49920,289,2427
1.000000E-06,49930,289,2416
1.000000E-06,49940,289,2411
1.000000E-06,49950,289,2425
1.000000E-06,49960,289,2443
1.000000E-06,49970,289,2445
1.000000E-06,49980,289,2435
1.000000E-06,49990,289,2475
1.000000E-07,0,0,0
1.000000E-07,10,913,1101
1.000000E-07,20,913,599
1.000000E-07,30,913,453
1.000000E-07,40,913,374
1.000000E-07,50,913,346
1.000000E-07,60,913,314
1.000000E-07,70,913,307
1.000000E-07,80,913,276
1.000000E-07,90,913,296
1.000000E-07,100,913,281
1.000000E-07,110,913,268
1.000000E-07,120,913,252
1.000000E-07,130,913,266
1.000000E-07,140,913,244
1.000000E-07,150,913,251
1.000000E-07,160,913,232
1.000000E-07,170,913,234
1.000000E-07,180,913,264
1.000000E-07,190,913,242
1.000000E-07,200,913,226
1.000000E-07,210,913,225
1.000000E-07,220,913,252
1.000000E-07,230,913,204
1.000000E-07,240,913,227
1.000000E-07,250,913,231
1.000000E-07,260,913,236
1.000000E-07,270,913,264
1.000000E-07,280,913,241
1.000000E-07,290,913,243
1.000000E-07,300,913,251
1.000000E-07,310,913,232
1.000000E-07,320,913,217
1.000000E-07,330,913,245
1.000000E-07,340,913,218
1.000000E-07,350,913,243
1.000000E-07,360,913,247
1.000000E-07,370,913,246
1.000000E-07,380,913,247
1.000000E-07,390,913,249
1.000000E-07,400,913,234
1.000000E-07,410,913,231
1.000000E-07,420,913,235
1.000000E-07,430,913,237
1.000000E-07,440,913,265
1.000000E-07,450,913,265
1.000000E-07,460,913,195
1.000000E-07,470,913,222
1.000000E-07,480,913,221
1.000000E-07,490,913,222
1.000000E-07,500,913,225
1.000000E-07,510,913,229
1.000000E-07,520,913,230
1.000000E-07,530,913,227
1.000000E-07,540,913,251
1.000000E-07,550,913,260
1.000000E-07,560,913,234
1.000000E-07,570,913,234
1.000000E-07,580,913,238
1.000000E-07,590,913,233
1.000000E-07,600,913,250
1.000000E-07,610,913,241
1.000000E-07,620,913,254
1.000000E-07,630,913,256
1.000000E-07,640,913,236
1.000000E-07,650,913,241
1.000000E-07,660,913,263
1.000000E-07,670,913,262
1.000000E-07,680,913,247
1.000000E-07,690,913,269
1.000000E-07,700,913,268
1.000000E-07,710,913,251
1.000000E-07,720,913,272
1.000000E-07,730,913,280
1.000000E-07,740,913,272
1.000000E-07,750,913,271
1.000000E-07,760,913,274
1.000000E-07,770,913,285
1.000000E-07,780,913,282
1.000000E-07,790,913,257
1.000000E-07,800,913,265
1.000000E-07,810,913,284
1.000000E-07,820,913,260
1.000000E-07,830,913,289
1.000000E-07,840,913,269
1.000000E-07,850,913,293
1.000000E-07,860,913,270
1.000000E-07,870,913,296
1.000000E-07,880,913,293
1.000000E-07,890,913,302
1.000000E-07,900,913,297
1.000000E-07,910,913,300
1.000000E-07,920,913,205
1.000000E-07,930,913,220
1.000000E-07,940,913,219
1.000000E-07,950,913,220
1.000000E-07,960,913,222
1.000000E-07,970,913,223
1.000000E-07,980,913,222
1.000000E-07,990,913,228
1.000000E-07,1000,913,228
1.000000E-07,1010,913,225
1.000000E-07,1020,913,227
1.000000E-07,1030,913,229
1.000000E-07,1040,913,230
1.000000E-07,1050,913,225
1.000000E-07,1060,913,227
1.000000E-07,1070,913,232
1.000000E-07,1080,913,252
1.000000E-07,1090,913,230
1.000000E-07,1100,913,254
1.000000E-07,1110,913,254
1.000000E-07,1120,913,239
1.000000E-07,1130,913,233
1.000000E-07,1140,913,237
1.000000E-07,1150,913,235
1.000000E-07,1160,913,237
1.000000E-07,1170,913,237
1.000000E-07,1180,913,241
1.000000E-07,1190,913,256
1.000000E-07,1200,913,243
1.000000E-07,1210,913,240
1.000000E-07,1220,913,225
1.000000E-07,1230,913,226
1.000000E-07,1240,913,250
1.000000E-07,1250,913,232
1.000000E-07,1260,913,251
1.000000E-07,1270,913,236
1.000000E-07,1280,913,240
1.000000E-07,1290,913,238
1.000000E-07,1300,913,238
1.000000E-07,1310,913,262
1.000000E-07,1320,913,263
1.000000E-07,1330,913,239
1.000000E-07,1340,913,265
1.000000E-07,1350,913,263
1.000000E-07,1360,913,242
1.000000E-07,1370,913,266
1.000000E-07,1380,913,267
1.000000E-07,1390,913,244
1.000000E-07,1400,913,268
1.000000E-07,1410,913,250
1.000000E-07,1420,913,271
1.000000E-07,1430,913,271
1.000000E-07,1440,913,276
1.000000E-07,1450,913,252
1.000000E-07,1460,913,245
1.000000E-07,1470,913,279
1.000000E-07,1480,913,269
1.000000E-07,1490,913,271
1.000000E-07,1500,913,281
1.000000E-07,1510,913,278
1.000000E-07,1520,913,274
1.000000E-07,1530,913,279
1.000000E-07,1540,913,277
1.000000E-07,1550,913,276
1.000000E-07,1560,913,281
1.000000E-07,1570,913,278
1.000000E-07,1580,913,284
1.000000E-07,1590,913,288
1.000000E-07,1600,913,259
1.000000E-07,1610,913,261
1.000000E-07,1620,913,303
1.000000E-07,1630,913,286
1.000000E-07,1640,913,282
1.000000E-07,1650,913,266
1.000000E-07,1660,913,278
1.000000E-07,1670,913,279
1.000000E-07,1680,913,264
1.000000E-07,1690,913,287
1.000000E-07,1700,913,288
1.000000E-07,1710,913,298
1.000000E-07,1720,913,289
1.000000E-07,1730,913,294
1.000000E-07,1740,913,298
1.000000E-07,1750,913,292
1.000000E-07,1760,913,294
1.000000E-07,1770,913,275
1.000000E-07,1780,913,295
1.000000E-07,1790,913,300
1.000000E-07,1800,913,306
1.000000E-07,1810,913,299
1.000000E-07,1820,913,309
1.000000E-07,1830,913,262
1.000000E-07,1840,913,233
1.000000E-07,1850,913,262
1.000000E-07,1860,913,268
1.000000E-07,1870,913,269
1.000000E-07,1880,913,270
1.000000E-07,1890,913,268
1.000000E-07,1900,913,265
1.000000E-07,1910,913,270
1.000000E-07,1920,913,264
1.000000E-07,1930,913,262
1.000000E-07,1940,913,263
1.000000E-07,1950,913,273
1.000000E-07,1960,913,275
1.000000E-07,1970,913,269
1.000000E-07,1980,913,284
1.000000E-07,1990,913,274
1.000000E-07,2000,913,267
1.000000E-07,2010,913,273
1.000000E-07,2020,913,273
1.000000E-07,2030,913,278
1.000000E-07,2040,913,279
1.000000E-07,2050,913,275
1.000000E-07,2060,913,277
1.000000E-07,2070,913,286
1.000000E-07,2080,913,278
1.000000E-07,2090,913,274
1.000000E-07,2100,913,285
1.000000E-07,2110,913,276
1.000000E-07,2120,913,277
1.000000E-07,2130,913,280
1.000000E-07,2140,913,278
1.000000E-07,2150,913,280
1.000000E-07,2160,913,306
1.000000E-07,2170,913,280
1.000000E-07,2180,913,286
1.000000E-07,2190,913,290
1.000000E-07,2200,913,305
1.000000E-07,2210,913,293
1.000000E-07,2220,913,310
1.000000E-07,2230,913,286
1.000000E-07,2240,913,300
1.000000E-07,2250,913,285
1.000000E-07,2260,913,286
1.000000E-07,2270,913,291
1.000000E-07,2280,913,292
1.000000E-07,2290,913,288
1.000000E-07,2300,913,292
1.000000E-07,2310,913,315
1.000000E-07,2320,913,291
1.000000E-07,2330,913,315
1.000000E-07,2340,913,292
1.000000E-07,2350,913,293
1.000000E-07,2360,913,298
1.000000E-07,2370,913,302
1.000000E-07,2380,913,326
1.000000E-07,2390,913,296
1.000000E-07,2400,913,297
1.000000E-07,2410,913,301
1.000000E-07,2420,913,299
1.000000E-07,2430,913,322
1.000000E-07,2440,913,292
1.000000E-07,2450,913,288
1.000000E-07,2460,913,289
1.000000E-07,2470,913,314
1.000000E-07,2480,913,313
1.000000E-07,2490,913,292
1.000000E-07,2500,913,293
1.000000E-07,2510,913,315
1.000000E-07,2520,913,323
1.000000E-07,2530,913,299
1.000000E-07,2540,913,295
1.000000E-07,2550,913,330
1.000000E-07,2560,913,309
1.000000E-07,2570,913,301
1.000000E-07,2580,913,298
1.000000E-07,2590,913,320
1.000000E-07,2600,913,304
1.000000E-07,2610,913,317
1.000000E-07,2620,913,334
1.000000E-07,2630,913,313
1.000000E-07,2640,913,333
1.000000E-07,2650,913,342
1.000000E-07,2660,913,309
1.000000E-07,2670,913,312
1.000000E-07,2680,913,330
1.000000E-07,2690,913,304
1.000000E-07,2700,913,338
1.000000E-07,2710,913,335
1.000000E-07,2720,913,310
1.000000E-07,2730,913,313
1.000000E-07,2740,913,340
1.000000E-07,2750,913,307
1.000000E-07,2760,913,329
1.000000E-07,2770,913,304
1.000000E-07,2780,913,309
1.000000E-07,2790,913,333
1.000000E-07,2800,913,333
1.000000E-07,2810,913,337
1.000000E-07,2820,913,313
1.000000E-07,2830,913,317
1.000000E-07,2840,913,337
1.000000E-07,2850,913,316
1.000000E-07,2860,913,341
1.000000E-07,2870,913,339
1.000000E-07,2880,913,348
1.000000E-07,2890,913,341
1.000000E-07,2900,913,320
1.000000E-07,2910,913,340
1.000000E-07,2920,913,307
1.000000E-07,2930,913,334
1.000000E-07,2940,913,343
1.000000E-07,2950,913,340
1.000000E-07,2960,913,351
1.000000E-07,2970,913,340
1.000000E-07,2980,913,345
1.000000E-07,2990,913,347
1.000000E-07,3000,913,342
1.000000E-07,3010,913,350
1.000000E-07,3020,913,344
1.000000E-07,3030,913,347
1.000000E-07,3040,913,351
1.000000E-07,3050,913,361
1.000000E-07,3060,913,350
1.000000E-07,3070,913,351
1.000000E-07,3080,913,351
1.000000E-07,3090,913,348
1.000000E-07,3100,913,358
1.000000E-07,3110,913,342
1.000000E-07,3120,913,343
1.000000E-07,3130,913,357
1.000000E-07,3140,913,360
1.000000E-07,3150,913,363
1.000000E-07,3160,913,353
1.000000E-07,3170,913,361
1.000000E-07,3180,913,355
1.000000E-07,3190,913,336
1.000000E-07,3200,913,336
1.000000E-07,3210,913,336
1.000000E-07,3220,913,342
1.000000E-07,3230,913,363
1.000000E-07,3240,913,370
1.000000E-07,3250,913,360
1.000000E-07,3260,913,357
1.000000E-07,3270,913,362
1.000000E-07,3280,913,359
1.000000E-07,3290,913,344
1.000000E-07,3300,913,350
1.000000E-07,3310,913,370
1.000000E-07,3320,913,373
1.000000E-07,3330,913,377
1.000000E-07,3340,913,372
1.000000E-07,3350,913,351
1.000000E-07,3360,913,352
1.000000E-07,3370,913,372
1.000000E-07,3380,913,370
1.000000E-07,3390,913,368
1.000000E-07,3400,913,380
1.000000E-07,3410,913,351
1.000000E-07,3420,913,376
1.000000E-07,3430,913,374
1.000000E-07,3440,913,374
1.000000E-07,3450,913,352
1.000000E-07,3460,913,372
1.000000E-07,3470,913,383
1.000000E-07,3480,913,375
1.000000E-07,3490,913,378
1.000000E-07,3500,913,375
1.000000E-07,3510,913,389
1.000000E-07,3520,913,376
1.000000E-07,3530,913,377
1.000000E-07,3540,913,360
1.000000E-07,3550,913,378
1.000000E-07,3560,913,405
1.000000E-07,3570,913,362
1.000000E-07,3580,913,385
1.000000E-07,3590,913,392
1.000000E-07,3600,913,385
1.000000E-07,3610,913,386
1.000000E-07,3620,913,387
1.000000E-07,3630,913,391
1.000000E-07,3640,913,390
1.000000E-07,3650,913,387
1.000000E-07,3660,913,345
1.000000E-07,3670,913,348
1.000000E-07,3680,913,325
1.000000E-07,3690,913,350
1.000000E-07,3700,913,348
1.000000E-07,3710,913,331
1.000000E-07,3720,913,352
1.000000E-07,3730,913,350
1.000000E-07,3740,913,350
1.000000E-07,3750,913,344
1.000000E-07,3760,913,348
1.000000E-07,3770,913,330
1.000000E-07,3780,913,353
1.000000E-07,3790,913,356
1.000000E-07,3800,913,354
1.000000E-07,3810,913,358
1.000000E-07,3820,913,356
1.000000E-07,3830,913,335
1.000000E-07,3840,913,360
1.000000E-07,3850,913,362
1.000000E-07,3860,913,357
1.000000E-07,3870,913,351
1.000000E-07,3880,913,366
1.000000E-07,3890,913,353
1.000000E-07,3900,913,351
1.000000E-07,3910,913,361
1.000000E-07,3920,913,361
1.000000E-07,3930,913,364
1.000000E-07,3940,913,362
1.000000E-07,3950,913,366
1.000000E-07,3960,913,363
1.000000E-07,3970,913,366
1.000000E-07,3980,913,357
1.000000E-07,3990,913,380
1.000000E-07,4000,913,383
1.000000E-07,4010,913,378
1.000000E-07,4020,913,371
1.000000E-07,4030,913,375
1.000000E-07,4040,913,371
1.000000E-07,4050,913,373
1.000000E-07,4060,913,379
1.000000E-07,4070,913,376
1.000000E-07,4080,913,371
1.000000E-07,4090,913,376
1.000000E-07,4100,913,372
1.000000E-07,4110,913,377
1.000000E-07,4120,913,379
1.000000E-07,4130,913,384
1.000000E-07,4140,913,375
1.000000E-07,4150,913,392
1.000000E-07,4160,913,377
1.000000E-07,4170,913,402
1.000000E-07,4180,913,372
1.000000E-07,4190,913,374
1.000000E-07,4200,913,375
1.000000E-07,4210,913,374
1.000000E-07,4220,913,379
1.000000E-07,4230,913,376
1.000000E-07,4240,913,375
1.000000E-07,4250,913,378
1.000000E-07,4260,913,381
1.000000E-07,4270,913,384
1.000000E-07,4280,913,382
1.000000E-07,4290,913,380
1.000000E-07,4300,913,381
1.000000E-07,4310,913,384
1.000000E-07,4320,913,412
1.000000E-07,4330,913,394
1.000000E-07,4340,913,387
1.000000E-07,4350,913,387
1.000000E-07,4360,913,387
1.000000E-07,4370,913,387
1.000000E-07,4380,913,385
1.000000E-07,4390,913,389
1.000000E-07,4400,913,413
1.000000E-07,4410,913,394
1.000000E-07,4420,913,380
1.000000E-07,4430,913,385
1.000000E-07,4440,913,411
1.000000E-07,4450,913,393
1.000000E-07,4460,913,391
1.000000E-07,4470,913,402
1.000000E-07,4480,913,392
1.000000E-07,4490,913,423
1.000000E-07,4500,913,394
1.000000E-07,4510,913,397
1.000000E-07,4520,913,398
1.000000E-07,4530,913,393
1.000000E-07,4540,913,412
1.000000E-07,4550,913,399
1.000000E-07,4560,913,402
1.000000E-07,4570,913,418
1.000000E-07,4580,913,404
1.000000E-07,4590,913,397
1.000000E-07,4600,913,401
1.000000E-07,4610,913,398
1.000000E-07,4620,913,437
1.000000E-07,4630,913,421
1.000000E-07,4640,913,404
1.000000E-07,4650,913,407
1.000000E-07,4660,913,432
1.000000E-07,4670,913,424
1.000000E-07,4680,913,405
1.000000E-07,4690,913,408
1.000000E-07,4700,913,418
1.000000E-07,4710,913,434
1.000000E-07,4720,913,414
1.000000E-07,4730,913,408
1.000000E-07,4740,913,419
1.000000E-07,4750,913,407
1.000000E-07,4760,913,433
1.000000E-07,4770,913,408
1.000000E-07,4780,913,422
1.000000E-07,4790,913,410
1.000000E-07,4800,913,413
1.000000E-07,4810,913,433
1.000000E-07,4820,913,421
1.000000E-07,4830,913,412
1.000000E-07,4840,913,417
1.000000E-07,4850,913,405
1.000000E-07,4860,913,445
1.000000E-07,4870,913,401
1.000000E-07,4880,913,405
1.000000E-07,4890,913,403
1.000000E-07,4900,913,414
1.000000E-07,4910,913,426
1.000000E-07,4920,913,408
1.000000E-07,4930,913,406
1.000000E-07,4940,913,442
1.000000E-07,4950,913,412
1.000000E-07,4960,913,437
1.000000E-07,4970,913,408
1.000000E-07,4980,913,417
1.000000E-07,4990,913,431
1.000000E-07,5000,913,414
1.000000E-07,5010,913,411
1.000000E-07,5020,913,443
1.000000E-07,5030,913,412
1.000000E-07,5040,913,439
1.000000E-07,5050,913,416
1.000000E-07,5060,913,422
1.000000E-07,5070,913,436
1.000000E-07,5080,913,417
1.000000E-07,5090,913,415
1.000000E-07,5100,913,431
1.000000E-07,5110,913,408
1.000000E-07,5120,913,419
1.000000E-07,5130,913,442
1.000000E-07,5140,913,418
1.000000E-07,5150,913,425
1.000000E-07,5160,913,420
1.000000E-07,5170,913,424
1.000000E-07,5180,913,443
1.000000E-07,5190,913,427
1.000000E-07,5200,913,422
1.000000E-07,5210,913,447
1.000000E-07,5220,913,436
1.000000E-07,5230,913,430
1.000000E-07,5240,913,447
1.000000E-07,5250,913,434
1.000000E-07,5260,913,426
1.000000E-07,5270,913,492
1.000000E-07,5280,913,454
1.000000E-07,5290,913,430
1.000000E-07,5300,913,453
1.000000E-07,5310,913,458
1.000000E-07,5320,913,428
1.000000E-07,5330,913,463
1.000000E-07,5340,913,439
1.000000E-07,5350,913,429
1.000000E-07,5360,913,464
1.000000E-07,5370,913,428
1.000000E-07,5380,913,440
1.000000E-07,5390,913,453
1.000000E-07,5400,913,463
1.000000E-07,5410,913,460
1.000000E-07,5420,913,460
1.000000E-07,5430,913,456
1.000000E-07,5440,913,437
1.000000E-07,5450,913,466
1.000000E-07,5460,913,441
1.000000E-07,5470,913,461
1.000000E-07,5480,913,463
